(0.01, 800, 0.3, 5, 7, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 300, 0.0, 7, 7, 300): {'acc': 0.99024390243902438, 'rec': 0.97777777777777775, 'prec': 1.0, 'f1': 0.9887640449438202}
(0.01, 300, 0.1, 7, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 1000, 0.75, 2, 3, 300): {'acc': 0.73170731707317072, 'rec': 0.5444444444444444, 'prec': 0.77777777777777779, 'f1': 0.64052287581699341}
(0.003, 1000, 0.1, 7, 15, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 500, 0.1, 2, 7, 300): {'acc': 0.82439024390243898, 'rec': 0.75555555555555554, 'prec': 0.82926829268292679, 'f1': 0.79069767441860472}
(0.001, 800, 0.3, 3, 7, 300): {'acc': 0.95121951219512191, 'rec': 0.94444444444444442, 'prec': 0.94444444444444442, 'f1': 0.94444444444444442}
(0.003, 800, 0.3, 3, 7, 300): {'acc': 0.99024390243902438, 'rec': 0.97777777777777775, 'prec': 1.0, 'f1': 0.9887640449438202}
(0.01, 500, 0.3, 10, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 1200, 0.3, 7, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 300, 0.3, 10, 3, 300): {'acc': 0.90243902439024393, 'rec': 0.84444444444444444, 'prec': 0.92682926829268297, 'f1': 0.88372093023255816}
(0.003, 1200, 0.75, 7, 10, 300): {'acc': 0.92682926829268297, 'rec': 0.88888888888888884, 'prec': 0.94117647058823528, 'f1': 0.91428571428571426}
